NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,TARGET,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE
Cash loans,F,N,Commercial associate,Higher education,0,0.6757527582530596,0.41534714488434,-10550.0,-341.0
Revolving loans,F,N,State servant,Secondary / secondary special,0,0.5109776455075651,0.3979463219016906,-5969.0,-796.0
Cash loans,F,N,Working,Secondary / secondary special,1,0.1347840192095925,0.2044226253763287,-2392.0,-311.0
Cash loans,F,Y,Commercial associate,Secondary / secondary special,0,0.7645472646060419,0.3217352821966848,-9421.0,-1114.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.6720428572637972,0.5147465544741232,-1032.0,-1014.0
Cash loans,M,Y,Commercial associate,Secondary / secondary special,0,0.0415192121899917,0.4776491548517548,-3942.0,-266.0
Cash loans,F,N,Working,Higher education,0,0.5133215546282894,0.5147465544741232,-3550.0,-552.0
Cash loans,M,Y,Working,Higher education,0,0.4210055498290305,0.6313545365850379,-235.0,-1441.0
Cash loans,M,N,Commercial associate,Secondary / secondary special,0,0.7078096890662899,0.4561097392782771,-4540.0,-830.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.7120247174110821,0.7281412993111438,-2177.0,-1224.0
Cash loans,M,Y,Working,Secondary / secondary special,1,0.0417373154329372,0.5147465544741232,-889.0,0.0
Revolving loans,F,Y,State servant,Higher education,0,0.720389155464506,0.5147465544741232,-2760.0,-2122.0
Revolving loans,F,Y,Working,Secondary / secondary special,0,0.4365310421817992,0.2735646775174348,-13378.0,-238.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.7601696757285756,0.5147465544741232,-873.0,-1317.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.6347794693302303,0.6986675550534175,-7901.0,-1611.0
Revolving loans,M,Y,Working,Secondary / secondary special,0,0.3781999188820528,0.3825018041447388,-4723.0,-293.0
Cash loans,F,N,Working,Higher education,0,0.6152716543930616,0.6769925032909132,-1189.0,0.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.2506880495084884,0.6195277080511546,-8045.0,-1176.0
Cash loans,F,N,Pensioner,Lower secondary,0,0.1666442110209113,0.4101025731788671,-7832.0,-214.0
Revolving loans,F,Y,Working,Higher education,0,0.4821054464814333,0.2340151665320674,-177.0,-2881.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.6994651479775893,0.5147465544741232,-4482.0,-1249.0
Cash loans,F,N,State servant,Secondary / secondary special,0,0.6903416098482827,0.7826078370261895,-4593.0,-1190.0
Cash loans,F,Y,Pensioner,Secondary / secondary special,0,0.7383955807071088,0.6195277080511546,-7124.0,-1309.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,1,0.1848317663289328,0.1862929496555374,-1755.0,0.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.4969568602647807,0.2955826421513093,-8847.0,-239.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.4779790818576405,0.5147465544741232,-8963.0,-800.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.6820735358318919,0.5147465544741232,-3891.0,-2.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.615644282368553,0.5147465544741232,-4555.0,-944.0
Cash loans,F,N,Commercial associate,Higher education,0,0.6226825848689573,0.5585066276769286,-1193.0,-714.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.6690913148875295,0.6754132910917112,-1030.0,-2948.0
Cash loans,F,N,Commercial associate,Higher education,0,0.7377191600338235,0.5147465544741232,-5153.0,-778.0
Cash loans,F,Y,Working,Higher education,0,0.5370594833530518,0.5762088360175724,-6857.0,-895.0
Cash loans,M,Y,Working,Higher education,0,0.5323479946378277,0.7352209993926424,-3837.0,-318.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.7552560102840975,0.1253078784282391,-629.0,-734.0
Cash loans,F,Y,Commercial associate,Higher education,0,0.580830692259332,0.6446794549585961,-6720.0,-44.0
Cash loans,F,N,Working,Higher education,0,0.7541792160722489,0.4031416766587513,-8521.0,-553.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.516074482080717,0.4066174366275036,-8251.0,-1809.0
Cash loans,F,N,Working,Higher education,0,0.168685774752985,0.3170317785834444,-2806.0,-526.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.1146579221719311,0.3876253444214701,-1374.0,-690.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.7281143462132521,0.5902333386185574,-6053.0,-1123.0
Cash loans,M,Y,Working,Higher education,0,0.5989263098383664,0.3123653692278984,-3614.0,-1548.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,1,0.433698514445971,0.1510075350878296,-3235.0,-1704.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.0676184145027537,0.7136313997323308,-1099.0,-278.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.7037501691682464,0.7407990879702335,-701.0,-939.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.5222865736446969,0.7062051096536562,-4733.0,-1496.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.3433134143766738,0.6380435278721609,-4305.0,0.0
Cash loans,F,Y,Working,Secondary / secondary special,1,0.5568836044462083,0.5147465544741232,-24.0,0.0
Revolving loans,F,N,Commercial associate,Secondary / secondary special,0,0.6874546765082346,0.520897599048938,-7023.0,-1498.0
Cash loans,M,N,Commercial associate,Incomplete higher,0,0.6543839990713856,0.6195277080511546,-269.0,-260.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.2703804415668939,0.2896112383820055,-9396.0,-459.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.6334044973030262,0.7016957740576931,-10673.0,0.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.3891723166382249,0.2225807646753351,-4872.0,-1590.0
Cash loans,M,N,Pensioner,Secondary / secondary special,0,0.7218052837453197,0.7557400501752248,-7293.0,-1222.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.6234888737729527,0.5602843280409464,-1068.0,-239.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.7439287478196827,0.5147465544741232,-6618.0,-394.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.6128151614239629,0.7826078370261895,-12321.0,-661.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.4732287879184783,0.5691487713619409,-550.0,-996.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.7215637108446346,0.3996756156233169,-3093.0,0.0
Cash loans,M,Y,Commercial associate,Secondary / secondary special,1,0.1412159767596212,0.5280927512030451,-769.0,-2.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.6423749308436519,0.4170996682522097,-5760.0,-1715.0
Cash loans,F,Y,Commercial associate,Higher education,0,0.7389148126460207,0.2498850627504553,-3296.0,-1244.0
Cash loans,F,Y,Commercial associate,Secondary / secondary special,0,0.5164458378130116,0.5902333386185574,-10026.0,-448.0
Cash loans,M,Y,Working,Higher education,0,0.5572613011230808,0.5147465544741232,-10745.0,-3438.0
Cash loans,F,N,Pensioner,Higher education,0,0.6823342869594724,0.7076993447402619,-553.0,-1088.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.1774150825175784,0.3944954053123993,-294.0,0.0
Cash loans,F,N,Working,Secondary / secondary special,1,0.3268144116598485,0.3723336657058204,-151.0,-1420.0
Cash loans,F,Y,Working,Secondary / secondary special,0,0.6250122740996205,0.2079641743053816,-3545.0,-648.0
Revolving loans,F,N,Working,Secondary / secondary special,0,0.6607554684996271,0.4135967602644276,-2858.0,-2347.0
Cash loans,F,Y,Pensioner,Secondary / secondary special,0,0.540939079555856,0.524496446363472,-7330.0,-1596.0
Revolving loans,M,N,Working,Secondary / secondary special,0,0.3177353416967787,0.5147465544741232,-2801.0,-277.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.4112828786429558,0.5147465544741232,-3082.0,-1500.0
Cash loans,M,Y,Pensioner,Secondary / secondary special,0,0.704101097997,0.4083588531230431,-7648.0,-2206.0
Cash loans,M,Y,Commercial associate,Secondary / secondary special,0,0.4882884687860536,0.6178261467332483,-7734.0,-1996.0
Cash loans,M,N,Commercial associate,Secondary / secondary special,0,0.3986266995978349,0.3328505641648731,-4355.0,-392.0
Cash loans,F,N,Working,Higher education,0,0.6874875649596303,0.6006575372857061,-4405.0,-803.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.663260648078046,0.5762088360175724,-890.0,-267.0
Cash loans,F,N,Working,Lower secondary,0,0.7535584121609701,0.191821602413606,-2701.0,-1372.0
Cash loans,F,N,Working,Higher education,0,0.7415596340892937,0.7165702448010511,-4564.0,-2021.0
Cash loans,F,N,Working,Incomplete higher,0,0.594975058687786,0.5147465544741232,-2464.0,-803.0
Revolving loans,F,N,Commercial associate,Higher education,0,0.7404474921584283,0.5147465544741232,-11102.0,-531.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.1713083838690204,0.5147465544741232,-4837.0,-837.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.7050751396313083,0.5147465544741232,-1211.0,-761.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.4767188213771936,0.5147465544741232,-3443.0,-2471.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.3591319956372037,0.5147465544741232,-1854.0,-1098.0
Cash loans,M,Y,Commercial associate,Higher education,0,0.6986278550737837,0.5147465544741232,-2339.0,-1489.0
Cash loans,F,Y,Pensioner,Secondary / secondary special,0,0.4519869317214981,0.4992720153045617,-45.0,-275.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.3557719299487141,0.6545292802242897,-3321.0,-250.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.7765802050309837,0.5147465544741232,-5814.0,-1069.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.6767581447480934,0.6674577419214722,-5578.0,-1086.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.4140336105193877,0.3016248916841194,-7767.0,-651.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.122273925460089,0.2044226253763287,-8203.0,-890.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.0916911700222408,0.3791004853998145,-4312.0,0.0
Cash loans,F,N,Working,Higher education,0,0.7052251762302741,0.8327850252992314,-3058.0,-501.0
Revolving loans,F,N,Working,Higher education,0,0.6508989733718857,0.7121551551910698,-1968.0,-93.0
Revolving loans,F,N,Pensioner,Secondary / secondary special,0,0.7256615848253485,0.7583930617144343,-11709.0,-298.0
Revolving loans,F,Y,Commercial associate,Higher education,0,0.4729453329743525,0.5147465544741232,-4809.0,-1.0
Cash loans,F,Y,Commercial associate,Higher education,0,0.7036042577496636,0.5147465544741232,-2101.0,-1427.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.6369617045327152,0.633031641417419,-6237.0,-1868.0
Cash loans,F,N,Pensioner,Secondary / secondary special,1,0.6065916103372043,0.2910973802776635,-13809.0,-689.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.5139333920277906,0.3360615207658242,-4529.0,-241.0
Cash loans,M,N,Commercial associate,Secondary / secondary special,1,0.6047845809754189,0.1654074596555436,-5676.0,-847.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.7371136559982411,0.5147465544741232,-190.0,-580.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.6863023931962224,0.1819591097862785,-8856.0,-248.0
Cash loans,F,Y,State servant,Secondary / secondary special,0,0.4045122511314378,0.5147465544741232,-4946.0,0.0
Cash loans,F,N,Pensioner,Higher education,0,0.1707874806755115,0.8357765157975799,-10375.0,-388.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.5721872693113782,0.221335206354466,-9113.0,-172.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.2174515181729481,0.7583930617144343,-2843.0,-1771.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.4053500623672781,0.3425288720742255,-4620.0,-11.0
Cash loans,F,Y,Working,Higher education,0,0.7351938507184332,0.6058362647264226,-10589.0,-1200.0
Cash loans,F,N,State servant,Higher education,0,0.6872338051781353,0.5849900404894085,-9143.0,-1637.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.3763863360609562,0.5154953751603267,-8263.0,-265.0
Cash loans,F,N,Working,Higher education,0,0.6111119358947399,0.4884551844437485,-1320.0,-1208.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.6621853175970268,0.6658549219640212,-5496.0,-1694.0
Cash loans,F,N,Working,Secondary / secondary special,1,0.3617482564267205,0.3425288720742255,-5117.0,-565.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.6682289328150994,0.3572932680336494,-8409.0,-1830.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.6613091501540145,0.5989262182569273,-6938.0,-2250.0
Revolving loans,F,Y,Working,Secondary / secondary special,0,0.6991616676131287,0.5147465544741232,-7391.0,-393.0
Cash loans,F,N,Working,Higher education,0,0.1508391706659033,0.4206109640437848,-4551.0,-745.0
Cash loans,F,N,State servant,Secondary / secondary special,0,0.5566515581311349,0.3457848024695955,-7275.0,-1318.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.1084669804185308,0.6754132910917112,-6700.0,-351.0
Cash loans,M,Y,Commercial associate,Higher education,0,0.7414967656226988,0.6738300778602003,-3217.0,-2888.0
Cash loans,F,Y,Commercial associate,Secondary / secondary special,0,0.1384177662952324,0.445396241560834,-2212.0,-469.0
Cash loans,M,N,Pensioner,Lower secondary,0,0.6502079715479762,0.6512602186973006,-9680.0,-442.0
Revolving loans,M,Y,Working,Secondary / secondary special,1,0.3239248097953612,0.2431864804420123,-5166.0,-98.0
Revolving loans,F,N,Working,Secondary / secondary special,0,0.3353473054525456,0.4848514754962666,-491.0,-479.0
Cash loans,M,Y,Pensioner,Secondary / secondary special,0,0.5486342048089665,0.7121551551910698,-7815.0,-4.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.7162922068923979,0.6863823354047934,-3458.0,-826.0
Cash loans,F,Y,Commercial associate,Secondary / secondary special,0,0.6218087670900441,0.5937175866150576,-3105.0,-1937.0
Revolving loans,F,Y,Working,Secondary / secondary special,0,0.6714111731933328,0.656158373001177,-4156.0,-1693.0
Cash loans,F,N,Working,Secondary / secondary special,1,0.1870295100860709,0.1873887653772306,-5054.0,0.0
Cash loans,F,N,Working,Higher education,0,0.6164563473808461,0.1293142889822697,-8500.0,-1419.0
Cash loans,M,Y,Working,Secondary / secondary special,0,0.5748722923126679,0.7503751495159068,-2592.0,-2146.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,1,0.463531495951355,0.5406544504453575,-1666.0,-1786.0
Revolving loans,F,N,Working,Higher education,0,0.6274946561036001,0.5147465544741232,-5808.0,-2727.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.6395164930697915,0.4776491548517548,-6203.0,-1777.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.1621921059592286,0.3474182272002641,-800.0,-552.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.5718981857494104,0.5147465544741232,-2864.0,-4.0
Revolving loans,F,Y,Working,Higher education,0,0.6001076327922261,0.7662336700704004,-7384.0,-209.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.2325939342821656,0.5884877883422673,-3695.0,-1453.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.4428071599652693,0.633031641417419,-2279.0,-361.0
Cash loans,F,N,Commercial associate,Higher education,0,0.2177083853824745,0.5549467685334323,-2565.0,-535.0
Cash loans,M,Y,Commercial associate,Secondary / secondary special,0,0.520944231547748,0.3123653692278984,-566.0,-1354.0
Cash loans,F,N,Commercial associate,Secondary / secondary special,0,0.3694013088881202,0.633031641417419,-741.0,-1451.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.4193646537924512,0.172495466777331,-8129.0,0.0
Revolving loans,M,N,Working,Secondary / secondary special,1,0.2895412761272998,0.1997705696341145,-3542.0,-33.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.196055977641725,0.5262949398096192,-1743.0,-96.0
Cash loans,M,Y,Working,Secondary / secondary special,1,0.2015836822864006,0.7238369900414456,-1342.0,-1669.0
Cash loans,F,N,Pensioner,Secondary / secondary special,0,0.4503733296905408,0.722392890081304,-10527.0,-10.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.6901545933373993,0.2103502286944494,-2927.0,-692.0
Cash loans,M,Y,Working,Higher education,0,0.4590375111218346,0.3825018041447388,-4704.0,-3.0
Cash loans,M,N,Commercial associate,Secondary / secondary special,1,0.5695087100704637,0.4938628816996244,-474.0,-2079.0
Cash loans,F,N,Commercial associate,Higher education,0,0.7027142119318889,0.6263042766749393,-3888.0,-992.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.5025057007398405,0.5147465544741232,-3957.0,-1290.0
Cash loans,M,N,Working,Secondary / secondary special,0,0.2259480015096723,0.5334816299804352,-5005.0,-1462.0
Cash loans,M,Y,Commercial associate,Secondary / secondary special,0,0.1620346784028127,0.5147465544741232,-9113.0,-2.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.6842224873559271,0.3910549766342248,-2347.0,-1378.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.6803734966446692,0.6212263380626669,-2958.0,0.0
Cash loans,F,N,Working,Incomplete higher,0,0.5440652475120783,0.3409064264152384,-5291.0,-3338.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.218319788822682,0.5147465544741232,-5314.0,-515.0
Cash loans,F,Y,Working,Higher education,0,0.5872745365514905,0.7700870700124128,-3759.0,-1853.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.6298122974981882,0.5744466170995097,-2089.0,-2125.0
Cash loans,F,N,Working,Secondary / secondary special,0,0.4051603207872978,0.2910973802776635,-9030.0,-1403.0
